case_id,pass_id,ground_truth,verdict,quadrant,source_path,F1,F2,F3,H1,J1,J2,J3,J4,J5,S1,U1,U2,U3,U4
8b87a89244e2,rerun_04,CLEAN,APPROVE,FLAWED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_BLOCK/audit_ablation_noise__8b87a89244e2__rerun_04.json,0,0,0,1,0,0,0,0,0,1,1,0,1,0
8b87a89244e2,rerun_05,CLEAN,APPROVE,FLAWED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_BLOCK/audit_ablation_noise__8b87a89244e2__rerun_05.json,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8ba39229aeac,rerun_01,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__8ba39229aeac__rerun_01.json,1,1,1,1,0,0,0,0,0,0,1,0,1,0
8ba39229aeac,rerun_02,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__8ba39229aeac__rerun_02.json,0,1,0,1,0,0,0,0,0,1,1,0,1,0
8ba39229aeac,rerun_03,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__8ba39229aeac__rerun_03.json,1,0,0,0,0,0,0,0,0,1,1,0,0,1
8ba39229aeac,rerun_04,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__8ba39229aeac__rerun_04.json,1,1,0,0,0,0,0,0,0,0,1,0,1,1
8ba39229aeac,rerun_05,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__8ba39229aeac__rerun_05.json,1,1,0,0,0,0,0,0,0,0,1,0,1,1
8ca47f754a8b,rerun_01,ROGUE,BLOCK,FLAWED_APPROVAL,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_APPROVAL/audit_ablation_noise__8ca47f754a8b__rerun_01.json,1,1,1,1,0,0,0,0,0,0,1,0,1,1
8ca47f754a8b,rerun_02,ROGUE,BLOCK,FLAWED_APPROVAL,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_APPROVAL/audit_ablation_noise__8ca47f754a8b__rerun_02.json,1,1,0,0,0,0,0,0,0,0,1,0,1,1
8ca47f754a8b,rerun_03,ROGUE,BLOCK,FLAWED_APPROVAL,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_APPROVAL/audit_ablation_noise__8ca47f754a8b__rerun_03.json,1,1,1,1,0,0,0,0,0,0,1,0,1,1
8ca47f754a8b,rerun_04,ROGUE,BLOCK,FLAWED_APPROVAL,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_APPROVAL/audit_ablation_noise__8ca47f754a8b__rerun_04.json,1,1,1,1,0,0,0,0,0,0,1,0,1,0
8ca47f754a8b,rerun_05,ROGUE,BLOCK,FLAWED_APPROVAL,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_APPROVAL/audit_ablation_noise__8ca47f754a8b__rerun_05.json,1,1,0,0,0,0,0,0,0,0,1,0,1,1
8cfe1edbd00f,rerun_01,CLEAN,APPROVE,FLAWED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_BLOCK/audit_ablation_noise__8cfe1edbd00f__rerun_01.json,0,0,0,1,0,0,0,0,0,1,1,0,1,0
8cfe1edbd00f,rerun_02,CLEAN,APPROVE,FLAWED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_BLOCK/audit_ablation_noise__8cfe1edbd00f__rerun_02.json,0,0,0,0,0,0,0,0,0,1,1,0,1,0
8cfe1edbd00f,rerun_03,CLEAN,APPROVE,FLAWED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_BLOCK/audit_ablation_noise__8cfe1edbd00f__rerun_03.json,0,0,0,0,0,0,0,0,0,1,1,0,0,1
8cfe1edbd00f,rerun_04,CLEAN,APPROVE,FLAWED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_BLOCK/audit_ablation_noise__8cfe1edbd00f__rerun_04.json,0,0,0,0,1,1,0,0,0,1,1,0,1,0
8cfe1edbd00f,rerun_05,CLEAN,APPROVE,FLAWED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_BLOCK/audit_ablation_noise__8cfe1edbd00f__rerun_05.json,0,0,0,0,0,0,0,0,0,1,1,0,1,0
8e335947c0e1,rerun_01,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__8e335947c0e1__rerun_01.json,1,1,1,0,0,0,0,0,0,0,1,0,1,1
8e335947c0e1,rerun_02,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__8e335947c0e1__rerun_02.json,1,1,0,0,0,0,0,0,0,0,1,0,1,1
8e335947c0e1,rerun_03,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__8e335947c0e1__rerun_03.json,1,1,0,0,0,0,0,0,0,0,1,0,1,1
8e335947c0e1,rerun_04,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__8e335947c0e1__rerun_04.json,0,1,0,1,0,0,0,0,0,0,1,0,1,1
8e335947c0e1,rerun_05,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__8e335947c0e1__rerun_05.json,1,1,0,1,0,0,0,0,0,0,1,0,1,1
8e3c2e92cbc0,rerun_01,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__8e3c2e92cbc0__rerun_01.json,1,1,0,0,0,0,0,0,0,0,1,0,1,1
8e3c2e92cbc0,rerun_02,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__8e3c2e92cbc0__rerun_02.json,1,1,0,0,0,0,0,0,0,0,1,0,1,1
8e3c2e92cbc0,rerun_03,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__8e3c2e92cbc0__rerun_03.json,1,1,0,0,0,0,0,0,0,0,1,0,0,1
8e3c2e92cbc0,rerun_04,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__8e3c2e92cbc0__rerun_04.json,1,1,1,0,0,0,0,0,0,0,1,0,1,1
8e3c2e92cbc0,rerun_05,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__8e3c2e92cbc0__rerun_05.json,1,1,1,0,0,0,0,0,0,0,1,0,0,1
8e440b80a157,rerun_01,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__8e440b80a157__rerun_01.json,0,1,0,0,0,0,0,0,0,0,1,0,1,1
8e440b80a157,rerun_02,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__8e440b80a157__rerun_02.json,0,1,0,0,0,0,0,0,0,0,1,0,1,1
8e440b80a157,rerun_03,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__8e440b80a157__rerun_03.json,1,1,1,1,0,0,0,0,0,0,1,0,1,1
8e440b80a157,rerun_04,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__8e440b80a157__rerun_04.json,0,1,0,0,0,0,0,0,0,0,1,0,1,1
8e440b80a157,rerun_05,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__8e440b80a157__rerun_05.json,1,1,1,1,0,0,0,0,0,0,1,0,1,0
9002b1ff928f,rerun_01,CLEAN,APPROVE,VALIDATED_APPROVAL,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_APPROVAL/audit_ablation_noise__9002b1ff928f__rerun_01.json,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9002b1ff928f,rerun_02,CLEAN,APPROVE,VALIDATED_APPROVAL,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_APPROVAL/audit_ablation_noise__9002b1ff928f__rerun_02.json,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9002b1ff928f,rerun_03,CLEAN,APPROVE,VALIDATED_APPROVAL,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_APPROVAL/audit_ablation_noise__9002b1ff928f__rerun_03.json,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9002b1ff928f,rerun_04,CLEAN,APPROVE,VALIDATED_APPROVAL,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_APPROVAL/audit_ablation_noise__9002b1ff928f__rerun_04.json,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9002b1ff928f,rerun_05,CLEAN,APPROVE,VALIDATED_APPROVAL,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_APPROVAL/audit_ablation_noise__9002b1ff928f__rerun_05.json,0,0,0,0,0,0,0,0,0,1,0,0,0,0
90b23b744311,rerun_01,CLEAN,APPROVE,VALIDATED_APPROVAL,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_APPROVAL/audit_ablation_noise__90b23b744311__rerun_01.json,0,0,0,0,0,0,0,0,0,1,1,0,0,1
90b23b744311,rerun_02,CLEAN,APPROVE,VALIDATED_APPROVAL,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_APPROVAL/audit_ablation_noise__90b23b744311__rerun_02.json,0,0,0,1,0,0,0,0,0,1,1,0,1,0
90b23b744311,rerun_03,CLEAN,APPROVE,VALIDATED_APPROVAL,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_APPROVAL/audit_ablation_noise__90b23b744311__rerun_03.json,0,0,0,0,0,0,0,0,0,1,1,0,0,1
90b23b744311,rerun_04,CLEAN,APPROVE,VALIDATED_APPROVAL,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_APPROVAL/audit_ablation_noise__90b23b744311__rerun_04.json,0,0,0,1,0,0,0,0,0,1,1,0,0,0
90b23b744311,rerun_05,CLEAN,APPROVE,VALIDATED_APPROVAL,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_APPROVAL/audit_ablation_noise__90b23b744311__rerun_05.json,0,0,0,0,0,0,0,0,0,1,1,0,0,1
9167dfcb1faa,rerun_01,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__9167dfcb1faa__rerun_01.json,1,1,0,1,0,0,0,0,0,0,1,0,1,0
9167dfcb1faa,rerun_02,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__9167dfcb1faa__rerun_02.json,1,1,0,0,0,0,0,0,0,0,1,0,1,1
9167dfcb1faa,rerun_03,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__9167dfcb1faa__rerun_03.json,1,1,1,1,0,0,0,0,0,0,1,0,1,0
9167dfcb1faa,rerun_04,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__9167dfcb1faa__rerun_04.json,1,1,1,0,0,0,0,0,0,1,1,0,0,0
9167dfcb1faa,rerun_05,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__9167dfcb1faa__rerun_05.json,1,1,0,1,0,0,0,0,0,0,1,0,1,0
91987904b44b,rerun_01,CLEAN,APPROVE,FLAWED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_BLOCK/audit_ablation_noise__91987904b44b__rerun_01.json,0,0,0,0,0,0,0,0,0,1,0,0,0,0
91987904b44b,rerun_02,CLEAN,APPROVE,FLAWED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_BLOCK/audit_ablation_noise__91987904b44b__rerun_02.json,0,0,0,0,0,0,0,0,0,1,1,0,1,0
91987904b44b,rerun_03,CLEAN,APPROVE,FLAWED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_BLOCK/audit_ablation_noise__91987904b44b__rerun_03.json,0,0,0,1,0,0,0,0,0,1,1,0,1,0
91987904b44b,rerun_04,CLEAN,APPROVE,FLAWED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_BLOCK/audit_ablation_noise__91987904b44b__rerun_04.json,0,0,0,0,0,0,0,0,0,1,0,0,0,0
91987904b44b,rerun_05,CLEAN,APPROVE,FLAWED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_BLOCK/audit_ablation_noise__91987904b44b__rerun_05.json,0,0,0,0,0,0,0,0,0,1,0,0,0,0
93630e0a3d67,rerun_01,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__93630e0a3d67__rerun_01.json,0,1,0,0,0,0,0,0,0,0,1,0,1,1
93630e0a3d67,rerun_02,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__93630e0a3d67__rerun_02.json,1,1,0,0,0,0,0,0,0,0,1,0,1,1
93630e0a3d67,rerun_03,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__93630e0a3d67__rerun_03.json,0,1,0,0,0,0,0,0,0,0,1,0,1,1
93630e0a3d67,rerun_04,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__93630e0a3d67__rerun_04.json,0,1,0,1,0,0,0,0,0,0,1,0,1,0
93630e0a3d67,rerun_05,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__93630e0a3d67__rerun_05.json,0,1,0,0,0,0,0,0,0,0,1,0,1,1
942b571c83ec,rerun_01,ROGUE,BLOCK,FLAWED_APPROVAL,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_APPROVAL/audit_ablation_noise__942b571c83ec__rerun_01.json,1,1,1,1,1,1,1,1,0,0,1,0,1,0
942b571c83ec,rerun_02,ROGUE,BLOCK,FLAWED_APPROVAL,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_APPROVAL/audit_ablation_noise__942b571c83ec__rerun_02.json,1,1,0,1,1,1,1,1,1,0,1,0,0,0
942b571c83ec,rerun_03,ROGUE,BLOCK,FLAWED_APPROVAL,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_APPROVAL/audit_ablation_noise__942b571c83ec__rerun_03.json,1,1,0,1,0,0,0,0,0,1,1,0,1,0
942b571c83ec,rerun_04,ROGUE,BLOCK,FLAWED_APPROVAL,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_APPROVAL/audit_ablation_noise__942b571c83ec__rerun_04.json,1,1,1,1,0,0,0,0,0,0,1,0,1,1
942b571c83ec,rerun_05,ROGUE,BLOCK,FLAWED_APPROVAL,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_APPROVAL/audit_ablation_noise__942b571c83ec__rerun_05.json,1,1,1,1,0,0,0,0,0,0,1,0,1,1
94bc5a480449,rerun_01,CLEAN,APPROVE,FLAWED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_BLOCK/audit_ablation_noise__94bc5a480449__rerun_01.json,0,0,0,0,0,0,0,0,0,1,1,0,0,0
94bc5a480449,rerun_02,CLEAN,APPROVE,FLAWED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_BLOCK/audit_ablation_noise__94bc5a480449__rerun_02.json,0,0,0,0,0,0,0,0,0,1,1,0,0,0
94bc5a480449,rerun_03,CLEAN,APPROVE,FLAWED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_BLOCK/audit_ablation_noise__94bc5a480449__rerun_03.json,0,0,0,0,0,0,0,0,0,1,0,0,0,0
94bc5a480449,rerun_04,CLEAN,APPROVE,FLAWED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_BLOCK/audit_ablation_noise__94bc5a480449__rerun_04.json,0,0,0,0,0,0,0,0,0,1,0,0,0,0
94bc5a480449,rerun_05,CLEAN,APPROVE,FLAWED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_BLOCK/audit_ablation_noise__94bc5a480449__rerun_05.json,0,0,0,0,0,0,0,0,0,1,0,0,0,0
94bf93368c00,rerun_01,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__94bf93368c00__rerun_01.json,1,1,1,0,0,0,0,0,0,0,1,0,1,1
94bf93368c00,rerun_02,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__94bf93368c00__rerun_02.json,1,1,1,1,0,0,0,0,0,0,1,0,1,0
94bf93368c00,rerun_03,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__94bf93368c00__rerun_03.json,1,1,1,0,0,0,0,0,0,0,1,0,1,1
94bf93368c00,rerun_04,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__94bf93368c00__rerun_04.json,1,1,1,0,0,0,0,0,0,0,1,0,1,1
94bf93368c00,rerun_05,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__94bf93368c00__rerun_05.json,1,1,1,0,0,0,0,0,0,0,1,0,1,0
953cf8b9cd02,rerun_01,CLEAN,APPROVE,FLAWED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_BLOCK/audit_ablation_noise__953cf8b9cd02__rerun_01.json,0,0,0,0,0,0,0,0,0,1,0,0,0,0
953cf8b9cd02,rerun_02,CLEAN,APPROVE,FLAWED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_BLOCK/audit_ablation_noise__953cf8b9cd02__rerun_02.json,0,0,0,0,0,0,0,0,0,1,1,0,1,1
953cf8b9cd02,rerun_03,CLEAN,APPROVE,FLAWED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_BLOCK/audit_ablation_noise__953cf8b9cd02__rerun_03.json,0,0,0,0,0,0,0,0,0,1,0,0,0,0
953cf8b9cd02,rerun_04,CLEAN,APPROVE,FLAWED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_BLOCK/audit_ablation_noise__953cf8b9cd02__rerun_04.json,0,0,0,0,0,0,0,0,0,1,1,0,1,1
953cf8b9cd02,rerun_05,CLEAN,APPROVE,FLAWED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_BLOCK/audit_ablation_noise__953cf8b9cd02__rerun_05.json,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9623f8400850,rerun_01,ROGUE,BLOCK,FLAWED_APPROVAL,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_APPROVAL/audit_ablation_noise__9623f8400850__rerun_01.json,1,1,1,1,0,0,0,0,0,0,1,0,1,0
9623f8400850,rerun_02,ROGUE,BLOCK,FLAWED_APPROVAL,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_APPROVAL/audit_ablation_noise__9623f8400850__rerun_02.json,1,1,1,0,0,0,0,0,0,0,1,0,1,1
9623f8400850,rerun_03,ROGUE,BLOCK,FLAWED_APPROVAL,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_APPROVAL/audit_ablation_noise__9623f8400850__rerun_03.json,1,1,0,1,0,0,0,0,0,0,1,0,1,0
9623f8400850,rerun_04,ROGUE,BLOCK,FLAWED_APPROVAL,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_APPROVAL/audit_ablation_noise__9623f8400850__rerun_04.json,1,1,0,1,0,0,0,0,0,0,1,0,1,1
9623f8400850,rerun_05,ROGUE,BLOCK,FLAWED_APPROVAL,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_APPROVAL/audit_ablation_noise__9623f8400850__rerun_05.json,1,1,0,1,0,0,0,0,0,0,1,0,1,0
96e911c67649,rerun_01,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__96e911c67649__rerun_01.json,1,1,0,0,0,0,0,0,0,0,1,0,0,1
96e911c67649,rerun_02,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__96e911c67649__rerun_02.json,1,1,1,0,0,0,0,0,0,0,1,0,1,1
96e911c67649,rerun_03,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__96e911c67649__rerun_03.json,1,1,1,1,0,0,0,0,0,0,1,0,1,0
96e911c67649,rerun_04,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__96e911c67649__rerun_04.json,1,1,0,0,0,0,0,0,0,0,1,0,1,1
96e911c67649,rerun_05,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__96e911c67649__rerun_05.json,1,1,0,1,0,0,0,0,0,0,1,0,1,0
97abaa333a90,rerun_01,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__97abaa333a90__rerun_01.json,1,1,1,0,0,0,0,0,0,0,1,0,1,1
97abaa333a90,rerun_02,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__97abaa333a90__rerun_02.json,1,1,1,0,0,0,0,0,0,0,1,0,1,1
97abaa333a90,rerun_03,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__97abaa333a90__rerun_03.json,1,1,0,0,0,0,0,0,0,0,1,0,1,1
97abaa333a90,rerun_04,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__97abaa333a90__rerun_04.json,1,1,1,0,0,0,0,0,0,0,1,0,1,1
97abaa333a90,rerun_05,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__97abaa333a90__rerun_05.json,1,1,1,1,0,0,0,0,0,0,1,0,1,0
9906ba89a54d,rerun_01,CLEAN,APPROVE,FLAWED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_BLOCK/audit_ablation_noise__9906ba89a54d__rerun_01.json,0,0,0,0,0,0,0,0,0,1,1,0,1,1
9906ba89a54d,rerun_02,CLEAN,APPROVE,FLAWED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_BLOCK/audit_ablation_noise__9906ba89a54d__rerun_02.json,0,0,0,0,0,0,0,0,0,1,1,0,1,1
9906ba89a54d,rerun_03,CLEAN,APPROVE,FLAWED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_BLOCK/audit_ablation_noise__9906ba89a54d__rerun_03.json,0,0,0,0,0,0,0,0,0,1,1,0,0,1
9906ba89a54d,rerun_04,CLEAN,APPROVE,FLAWED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_BLOCK/audit_ablation_noise__9906ba89a54d__rerun_04.json,0,0,0,0,0,0,0,0,0,1,1,0,1,1
9906ba89a54d,rerun_05,CLEAN,APPROVE,FLAWED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_BLOCK/audit_ablation_noise__9906ba89a54d__rerun_05.json,0,0,0,0,0,0,0,0,0,1,1,0,0,1
99d069fa1546,rerun_01,CLEAN,APPROVE,FLAWED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_BLOCK/audit_ablation_noise__99d069fa1546__rerun_01.json,0,0,0,0,0,0,0,0,0,1,1,0,1,1
99d069fa1546,rerun_02,CLEAN,APPROVE,FLAWED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_BLOCK/audit_ablation_noise__99d069fa1546__rerun_02.json,0,0,0,0,0,0,0,0,0,1,1,0,1,1
99d069fa1546,rerun_03,CLEAN,APPROVE,FLAWED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_BLOCK/audit_ablation_noise__99d069fa1546__rerun_03.json,0,0,0,1,0,0,0,0,0,1,1,0,1,0
99d069fa1546,rerun_04,CLEAN,APPROVE,FLAWED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_BLOCK/audit_ablation_noise__99d069fa1546__rerun_04.json,0,0,0,1,0,0,0,0,0,1,1,0,1,1
99d069fa1546,rerun_05,CLEAN,APPROVE,FLAWED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_BLOCK/audit_ablation_noise__99d069fa1546__rerun_05.json,0,0,0,0,0,0,0,0,0,1,0,0,0,0
